iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ZAF,Africa,South Africa,2020-05-10,9420.0,3084.0,440.571,186.0,63.0,9.0,157.278,51.491,7.356,3.105,1.052,0.15,1.45,81.0,1.352,388.0,6.478,,,,,341336.0,17257.0,5.747,0.291,13656.0,0.23,0.0338,29.6,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-5403.5,-3.03,-14.25,-91.89324
ZAF,Africa,South Africa,2020-05-11,9420.0,0.0,440.571,186.0,0.0,9.0,157.278,0.0,7.356,3.105,0.0,0.15,1.45,81.0,1.352,384.0,6.411,,,,,356067.0,14731.0,5.995,0.248,14075.0,0.237,0.0348,28.7,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-12,9420.0,0.0,440.571,186.0,0.0,9.0,157.278,0.0,7.356,3.105,0.0,0.15,1.44,70.0,1.169,434.0,7.246,,,,,369697.0,13630.0,6.225,0.229,14519.0,0.244,0.0372,26.9,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-13,9420.0,0.0,440.571,186.0,0.0,9.0,157.278,0.0,7.356,3.105,0.0,0.15,1.43,70.0,1.169,423.0,7.062,,,,,386352.0,16655.0,6.505,0.28,15282.0,0.257,0.0399,25.1,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-14,9420.0,0.0,440.571,186.0,0.0,9.0,157.278,0.0,7.356,3.105,0.0,0.15,1.42,133.0,2.221,523.0,8.732,,,,,403018.0,16666.0,6.786,0.281,15838.0,0.267,0.0407,24.6,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-15,9420.0,0.0,440.571,186.0,0.0,9.0,157.278,0.0,7.356,3.105,0.0,0.15,1.42,136.0,2.271,551.0,9.2,,,,,421555.0,18537.0,7.098,0.312,16258.0,0.274,0.0407,24.6,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-16,9420.0,0.0,440.571,186.0,0.0,9.0,157.278,0.0,7.356,3.105,0.0,0.15,1.42,121.0,2.02,566.0,9.45,,,1081.0,18.049,439559.0,18004.0,7.401,0.303,16497.0,0.278,0.0427,23.4,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-17,14355.0,4935.0,705.0,261.0,75.0,10.714,239.674,82.396,11.771,4.358,1.252,0.179,1.42,121.0,2.02,574.0,9.584,,,,,460873.0,21314.0,7.76,0.359,17077.0,0.288,0.046,21.7,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-6692.0,-3.54,-12.57,-113.80579
ZAF,Africa,South Africa,2020-05-18,14355.0,0.0,705.0,261.0,0.0,10.714,239.674,0.0,11.771,4.358,0.0,0.179,1.4,121.0,2.02,574.0,9.584,,,,,475071.0,14198.0,7.999,0.239,17001.0,0.286,0.0486,20.6,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-19,14355.0,0.0,705.0,261.0,0.0,10.714,239.674,0.0,11.771,4.358,0.0,0.179,1.39,141.0,2.354,654.0,10.919,,,,,488609.0,13538.0,8.227,0.228,16987.0,0.286,0.0492,20.3,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-20,14355.0,0.0,705.0,261.0,0.0,10.714,239.674,0.0,11.771,4.358,0.0,0.179,1.38,156.0,2.605,684.0,11.42,,,,,505861.0,17252.0,8.517,0.29,17073.0,0.287,0.0496,20.2,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-21,14355.0,0.0,705.0,261.0,0.0,10.714,239.674,0.0,11.771,4.358,0.0,0.179,1.37,156.0,2.605,692.0,11.554,,,,,525433.0,19572.0,8.847,0.33,17488.0,0.294,0.0523,19.1,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-22,14355.0,0.0,705.0,261.0,0.0,10.714,239.674,0.0,11.771,4.358,0.0,0.179,1.37,156.0,2.605,700.0,11.687,,,,,543032.0,17599.0,9.143,0.296,17354.0,0.292,0.0543,18.4,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-23,14355.0,0.0,705.0,261.0,0.0,10.714,239.674,0.0,11.771,4.358,0.0,0.179,1.37,167.0,2.788,790.0,13.19,,,1426.0,23.809,564370.0,21338.0,9.502,0.359,17830.0,0.3,0.056,17.9,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-24,21343.0,6988.0,998.286,407.0,146.0,20.857,356.347,116.673,16.668,6.795,2.438,0.348,1.37,164.0,2.738,851.0,14.208,,,,,583855.0,19485.0,9.83,0.328,17569.0,0.296,0.0575,17.4,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-7697.7,-3.87,-9.92,-130.90898
ZAF,Africa,South Africa,2020-05-25,21343.0,0.0,998.286,407.0,0.0,20.857,356.347,0.0,16.668,6.795,0.0,0.348,1.37,152.0,2.538,857.0,14.309,,,,,596777.0,12922.0,10.048,0.218,17387.0,0.293,0.059,16.9,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-26,21343.0,0.0,998.286,407.0,0.0,20.857,356.347,0.0,16.668,6.795,0.0,0.348,1.37,191.0,3.189,971.0,16.212,,,,,605991.0,9214.0,10.203,0.155,16769.0,0.282,0.0602,16.6,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-27,21343.0,0.0,998.286,407.0,0.0,20.857,356.347,0.0,16.668,6.795,0.0,0.348,1.38,195.0,3.256,983.0,16.412,,,,,634996.0,29005.0,10.692,0.488,18448.0,0.311,0.0614,16.3,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-28,21343.0,0.0,998.286,407.0,0.0,20.857,356.347,0.0,16.668,6.795,0.0,0.348,1.38,170.0,2.838,1041.0,17.381,,,,,655723.0,20727.0,11.041,0.349,18613.0,0.313,0.0634,15.8,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-29,21343.0,0.0,998.286,407.0,0.0,20.857,356.347,0.0,16.668,6.795,0.0,0.348,1.39,201.0,3.356,1210.0,20.202,,,,,680175.0,24452.0,11.452,0.412,19592.0,0.33,0.0665,15.0,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-30,21343.0,0.0,998.286,407.0,0.0,20.857,356.347,0.0,16.668,6.795,0.0,0.348,1.39,202.0,3.373,1424.0,23.775,,,1991.0,33.242,701883.0,21708.0,11.818,0.366,19645.0,0.331,0.07,14.3,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-05-31,30967.0,9624.0,1374.857,643.0,236.0,33.714,517.031,160.684,22.955,10.736,3.94,0.563,1.39,200.0,3.339,1432.0,23.909,,,,,725125.0,23242.0,12.209,0.391,20181.0,0.34,0.0715,14.0,people tested,,,,,,,,,,,,,,84.26,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-8722.601,-4.16,-9.46,-148.33868
ZAF,Africa,South Africa,2020-06-01,30967.0,0.0,1374.857,643.0,0.0,33.714,517.031,0.0,22.955,10.736,0.0,0.563,1.39,194.0,3.239,1359.0,22.69,,,,,742742.0,17617.0,12.506,0.297,20852.0,0.351,0.0736,13.6,people tested,,,,,,,,,,,,,,80.56,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-02,30967.0,0.0,1374.857,643.0,0.0,33.714,517.031,0.0,22.955,10.736,0.0,0.563,1.39,192.0,3.206,1413.0,23.592,,,,,761534.0,18792.0,12.822,0.316,22220.0,0.374,0.0742,13.5,people tested,,,,,,,,,,,,,,80.56,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-03,30967.0,0.0,1374.857,643.0,0.0,33.714,517.031,0.0,22.955,10.736,0.0,0.563,1.39,207.0,3.456,1433.0,23.926,,,,,785979.0,24445.0,13.234,0.412,21569.0,0.363,0.0768,13.0,people tested,,,,,,,,,,,,,,80.56,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-04,30967.0,0.0,1374.857,643.0,0.0,33.714,517.031,0.0,22.955,10.736,0.0,0.563,1.4,206.0,3.439,1431.0,23.892,,,,,820675.0,34696.0,13.818,0.584,23565.0,0.397,0.0812,12.3,people tested,,,,,,,,,,,,,,80.56,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-05,30967.0,0.0,1374.857,643.0,0.0,33.714,517.031,0.0,22.955,10.736,0.0,0.563,1.39,216.0,3.606,1537.0,25.662,,,,,850871.0,30196.0,14.326,0.508,24385.0,0.411,0.0832,12.0,people tested,,,,,,,,,,,,,,80.56,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-06,30967.0,0.0,1374.857,643.0,0.0,33.714,517.031,0.0,22.955,10.736,0.0,0.563,1.38,237.0,3.957,1807.0,30.17,,,2328.0,38.869,891668.0,40797.0,15.013,0.687,27112.0,0.456,0.0791,12.6,people tested,,,,,,,,,,,,,,80.56,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-07,45973.0,15006.0,2143.714,1655.0,1012.0,144.571,767.574,250.543,35.792,27.632,16.897,2.414,1.37,230.0,3.84,2149.0,35.88,,,,,920064.0,28396.0,15.491,0.478,27848.0,0.469,0.08,12.5,people tested,,,,,,,,,,,,,,80.56,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-9742.7,-4.4,-8.88,-165.68675
ZAF,Africa,South Africa,2020-06-08,45973.0,0.0,2143.714,1655.0,0.0,144.571,767.574,0.0,35.792,27.632,0.0,2.414,1.36,205.0,3.423,2250.0,37.566,,,,,943059.0,22995.0,15.878,0.387,28617.0,0.482,0.0825,12.1,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-09,45973.0,0.0,2143.714,1655.0,0.0,144.571,767.574,0.0,35.792,27.632,0.0,2.414,1.36,231.0,3.857,2256.0,37.667,,,,,968070.0,25011.0,16.3,0.421,29505.0,0.497,0.0832,12.0,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-10,45973.0,0.0,2143.714,1655.0,0.0,144.571,767.574,0.0,35.792,27.632,0.0,2.414,1.35,241.0,4.024,2247.0,37.516,,,,,998400.0,30330.0,16.81,0.511,30346.0,0.511,0.0842,11.9,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-11,45973.0,0.0,2143.714,1655.0,0.0,144.571,767.574,0.0,35.792,27.632,0.0,2.414,1.35,251.0,4.191,2294.0,38.301,,,,,1028399.0,29999.0,17.315,0.505,29675.0,0.5,0.0856,11.7,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-12,45973.0,0.0,2143.714,1655.0,0.0,144.571,767.574,0.0,35.792,27.632,0.0,2.414,1.36,303.0,5.059,2323.0,38.785,,,,,1060425.0,32026.0,17.855,0.539,29936.0,0.504,0.0883,11.3,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-13,45973.0,0.0,2143.714,1655.0,0.0,144.571,767.574,0.0,35.792,27.632,0.0,2.414,1.36,304.0,5.076,2446.0,40.839,,,3025.0,50.506,1087887.0,27462.0,18.317,0.462,28031.0,0.472,0.1007,9.9,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-14,65736.0,19763.0,2823.286,2447.0,792.0,113.143,1097.541,329.967,47.138,40.856,13.223,1.889,1.35,296.0,4.942,2514.0,41.974,,,,,1121958.0,34071.0,18.891,0.574,28842.0,0.486,0.1077,9.3,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-10280.2,-4.42,-4.67,-174.8276
ZAF,Africa,South Africa,2020-06-15,65736.0,0.0,2823.286,2447.0,0.0,113.143,1097.541,0.0,47.138,40.856,0.0,1.889,1.35,377.0,6.294,2386.0,39.837,,,,,1148933.0,26975.0,19.345,0.454,29411.0,0.495,0.11,9.1,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-16,65736.0,0.0,2823.286,2447.0,0.0,113.143,1097.541,0.0,47.138,40.856,0.0,1.889,1.34,381.0,6.361,2572.0,42.943,,,,,1172513.0,23580.0,19.742,0.397,29206.0,0.492,0.1142,8.8,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-17,65736.0,0.0,2823.286,2447.0,0.0,113.143,1097.541,0.0,47.138,40.856,0.0,1.889,1.33,387.0,6.461,2644.0,44.145,,,,,1207360.0,34847.0,20.329,0.587,29851.0,0.503,0.1196,8.4,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-18,65736.0,0.0,2823.286,2447.0,0.0,113.143,1097.541,0.0,47.138,40.856,0.0,1.889,1.32,392.0,6.545,2695.0,44.996,,,,,1228098.0,20738.0,20.678,0.349,28528.0,0.48,0.1268,7.9,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-19,65736.0,0.0,2823.286,2447.0,0.0,113.143,1097.541,0.0,47.138,40.856,0.0,1.889,1.33,392.0,6.545,2751.0,45.931,,,,,1260434.0,32336.0,21.222,0.544,28573.0,0.481,0.1289,7.8,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-20,65736.0,0.0,2823.286,2447.0,0.0,113.143,1097.541,0.0,47.138,40.856,0.0,1.889,1.33,480.0,8.014,3047.0,50.873,,,4344.0,72.528,1293608.0,33174.0,21.781,0.559,29389.0,0.495,0.131,7.6,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-21,92681.0,26945.0,3849.286,3454.0,1007.0,143.857,1547.42,449.879,64.268,57.669,16.813,2.402,1.33,537.0,8.966,3160.0,52.76,,,,,1328060.0,34452.0,22.361,0.58,29443.0,0.496,0.1323,7.6,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-9261.9,-3.79,8.99,-157.51015
ZAF,Africa,South Africa,2020-06-22,92681.0,0.0,3849.286,3454.0,0.0,143.857,1547.42,0.0,64.268,57.669,0.0,2.402,1.34,561.0,9.367,3177.0,53.044,,,,,1353176.0,25116.0,22.784,0.423,29178.0,0.491,0.1374,7.3,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-23,92681.0,0.0,3849.286,3454.0,0.0,143.857,1547.42,0.0,64.268,57.669,0.0,2.402,1.34,577.0,9.634,3377.0,56.383,,,,,1382772.0,29596.0,23.282,0.498,30037.0,0.506,0.1416,7.1,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-24,92681.0,0.0,3849.286,3454.0,0.0,143.857,1547.42,0.0,64.268,57.669,0.0,2.402,1.34,577.0,9.634,3381.0,56.45,,,,,1416894.0,34122.0,23.857,0.575,29933.0,0.504,0.1498,6.7,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-25,92681.0,0.0,3849.286,3454.0,0.0,143.857,1547.42,0.0,64.268,57.669,0.0,2.402,1.34,671.0,11.203,3732.0,62.31,,,,,1460012.0,43118.0,24.583,0.726,33131.0,0.558,0.1487,6.7,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-26,92681.0,0.0,3849.286,3454.0,0.0,143.857,1547.42,0.0,64.268,57.669,0.0,2.402,1.34,649.0,10.836,3675.0,61.359,,,,,1493104.0,33092.0,25.14,0.557,33239.0,0.56,0.1585,6.3,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-27,92681.0,0.0,3849.286,3454.0,0.0,143.857,1547.42,0.0,64.268,57.669,0.0,2.402,1.34,654.0,10.919,4068.0,67.92,,,5940.0,99.175,1529009.0,35905.0,25.744,0.605,33629.0,0.566,0.1662,6.0,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-28,131800.0,39119.0,5588.429,4638.0,1184.0,169.143,2200.559,653.138,93.305,77.437,19.768,2.824,1.34,721.0,12.038,4160.0,69.456,,,,,1567084.0,38075.0,26.385,0.641,34146.0,0.575,0.1708,5.9,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-7725.2,-3.02,13.47,-131.37665
ZAF,Africa,South Africa,2020-06-29,131800.0,0.0,5588.429,4638.0,0.0,169.143,2200.559,0.0,93.305,77.437,0.0,2.824,1.34,721.0,12.038,4160.0,69.456,,,,,1596995.0,29911.0,26.889,0.504,34831.0,0.586,0.175,5.7,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-06-30,131800.0,0.0,5588.429,4638.0,0.0,169.143,2200.559,0.0,93.305,77.437,0.0,2.824,1.34,721.0,12.038,5204.0,86.887,,,,,1630008.0,33013.0,27.445,0.556,35319.0,0.595,0.1824,5.5,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-07-01,131800.0,0.0,5588.429,4638.0,0.0,169.143,2200.559,0.0,93.305,77.437,0.0,2.824,1.33,708.0,11.821,5764.0,96.237,,,,,1666939.0,36931.0,28.067,0.622,35721.0,0.601,0.1901,5.3,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-07-02,131800.0,0.0,5588.429,4638.0,0.0,169.143,2200.559,0.0,93.305,77.437,0.0,2.824,1.32,699.0,11.671,6123.0,102.231,,,,,1706127.0,39188.0,28.726,0.66,35159.0,0.592,0.2019,5.0,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-07-03,131800.0,0.0,5588.429,4638.0,0.0,169.143,2200.559,0.0,93.305,77.437,0.0,2.824,1.32,776.0,12.956,4931.0,82.329,,,,,1745153.0,39026.0,29.384,0.657,36007.0,0.606,0.2084,4.8,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-07-04,131800.0,0.0,5588.429,4638.0,0.0,169.143,2200.559,0.0,93.305,77.437,0.0,2.824,1.31,870.0,14.526,5675.0,94.751,,,7241.0,120.897,1792078.0,46925.0,30.174,0.79,37581.0,0.633,0.2135,4.7,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-07-05,187977.0,56177.0,8025.286,5512.0,874.0,124.857,3138.501,937.942,133.992,92.029,14.592,2.085,1.3,859.0,14.342,5925.0,98.925,,,,,1830161.0,38083.0,30.815,0.641,37582.0,0.633,0.2228,4.5,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,-5420.5,-2.03,19.84,-92.18235
ZAF,Africa,South Africa,2020-07-06,187977.0,0.0,8025.286,5512.0,0.0,124.857,3138.501,0.0,133.992,92.029,0.0,2.085,1.29,859.0,14.342,6290.0,105.019,,,,,1864111.0,33950.0,31.386,0.572,38159.0,0.642,0.2301,4.3,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2020-07-07,187977.0,0.0,8025.286,5512.0,0.0,124.857,3138.501,0.0,133.992,92.029,0.0,2.085,1.28,864.0,14.426,5915.0,98.758,,,,,1907532.0,43421.0,32.118,0.731,39646.0,0.668,0.2329,4.3,people tested,,,,,,,,,,,,,,76.85,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
